time,collision-num,trajectory-num,success,q
48.7812,16,26,1,0.64
47.2171,16,26,1,0.64
48.7819,16,26,1,0.64
46.8984,16,26,1,0.64
49.9834,16,28,1,0.72
50.5351,16,28,1,0.72
50.5821,16,28,1,0.72
50.9591,16,28,1,0.72
52.0925,16,28,1,0.72
25.0855,18,12,1,0.09
24.2039,18,12,1,0.09
24.4332,18,12,1,0.09
24.9028,18,12,1,0.09
24.1062,18,12,1,0.09
28.2692,18,14,1,0.18
29.3152,18,14,1,0.18
29.0297,18,14,1,0.18
28.1659,18,14,1,0.18
28.7842,18,14,1,0.18
33.8805,18,16,1,0.27
32.7458,18,16,1,0.27
32.3414,18,16,1,0.27
33.2327,18,16,1,0.27
33.1588,18,16,1,0.27
35.5144,18,18,1,0.36
37.1532,18,18,1,0.36
36.2991,18,18,1,0.36
36.5617,18,18,1,0.36
36.9427,18,18,1,0.36
39.5503,18,20,1,0.45
41.6316,18,20,1,0.45
40.7054,18,20,1,0.45
39.822,18,20,1,0.45
40.3378,18,20,1,0.45
44.2803,18,22,1,0.54
45.5468,18,22,1,0.54
43.2831,18,22,1,0.54
44.1415,18,22,1,0.54
45.4593,18,22,1,0.54
48.4707,18,24,1,0.63
50.4274,18,24,1,0.63
50.9293,18,24,1,0.63
47.6947,18,24,1,0.63
48.7576,18,24,1,0.63
50.8548,18,26,1,0.72
52.741,18,26,1,0.72
51.6567,18,26,1,0.72
52.3805,18,26,1,0.72
51.6592,18,26,1,0.72
56.7512,18,28,1,0.81
56.7768,18,28,1,0.81
55.9638,18,28,1,0.81
56.3577,18,28,1,0.81
57.221,18,28,1,0.81
