time,collision-num,trajectory-num,success,q
17.0072,4,28,1,0.091304
16.9532,4,28,1,0.091304
17.0239,4,28,1,0.091304
17.1155,4,28,1,0.091304
6.82061,6,8,1,0.006522
6.97579,6,8,1,0.006522
6.90109,6,8,1,0.006522
6.9899,6,8,1,0.006522
7.03089,6,8,1,0.006522
8.60713,6,10,1,0.019565
8.90932,6,10,1,0.019565
8.7058,6,10,1,0.019565
8.70692,6,10,1,0.019565
8.70825,6,10,1,0.019565
10.2303,6,12,1,0.032609
10.2354,6,12,1,0.032609
10.3243,6,12,1,0.032609
10.8032,6,12,1,0.032609
10.2461,6,12,1,0.032609
11.9406,6,14,1,0.045652
12.1154,6,14,1,0.045652
11.8082,6,14,1,0.045652
11.8805,6,14,1,0.045652
11.8487,6,14,1,0.045652
13.4261,6,16,1,0.058696
13.7405,6,16,1,0.058696
13.5325,6,16,1,0.058696
14.0198,6,16,1,0.058696
14.1006,6,16,1,0.058696
15.8154,6,18,1,0.071739
15.3097,6,18,1,0.071739
15.1585,6,18,1,0.071739
15.3135,6,18,1,0.071739
15.2267,6,18,1,0.071739
17.229,6,20,1,0.084783
17.036,6,20,1,0.084783
16.9638,6,20,1,0.084783
16.6592,6,20,1,0.084783
17.1223,6,20,1,0.084783
18.5137,6,22,1,0.097826
18.2135,6,22,1,0.097826
18.3895,6,22,1,0.097826
18.3052,6,22,1,0.097826
18.3907,6,22,1,0.097826
19.974,6,24,1,0.11087
19.8521,6,24,1,0.11087
19.8503,6,24,1,0.11087
20.0609,6,24,1,0.11087
20.088,6,24,1,0.11087
21.5512,6,26,1,0.123913
21.8941,6,26,1,0.123913
21.573,6,26,1,0.123913
21.5357,6,26,1,0.123913
21.9954,6,26,1,0.123913
23.4492,6,28,1,0.136957
23.1926,6,28,1,0.136957
23.1144,6,28,1,0.136957
23.2147,6,28,1,0.136957
23.0781,6,28,1,0.136957
9.00468,8,8,1,0.008696
8.95879,8,8,1,0.008696
8.96483,8,8,1,0.008696
9.00305,8,8,1,0.008696
9.17085,8,8,1,0.008696
11.0937,8,10,1,0.026087
11.2956,8,10,1,0.026087
11.1985,8,10,1,0.026087
11.5446,8,10,1,0.026087
11.4331,8,10,1,0.026087
13.5408,8,12,1,0.043478
13.2772,8,12,1,0.043478
13.2461,8,12,1,0.043478
13.19,8,12,1,0.043478
13.1698,8,12,1,0.043478
15.8847,8,14,1,0.06087
15.7685,8,14,1,0.06087
15.4676,8,14,1,0.06087
15.4266,8,14,1,0.06087
15.4509,8,14,1,0.06087
17.5778,8,16,1,0.078261
17.6471,8,16,1,0.078261
17.5469,8,16,1,0.078261
17.6545,8,16,1,0.078261
17.5595,8,16,1,0.078261
20.0327,8,18,1,0.095652
19.6679,8,18,1,0.095652
19.6572,8,18,1,0.095652
19.7362,8,18,1,0.095652
19.8438,8,18,1,0.095652
21.7409,8,20,1,0.113043
22.1188,8,20,1,0.113043
23.0788,8,20,1,0.113043
22.158,8,20,1,0.113043
21.8436,8,20,1,0.113043
24.1933,8,22,1,0.130435
25.2758,8,22,1,0.130435
24.7563,8,22,1,0.130435
23.9372,8,22,1,0.130435
23.7095,8,22,1,0.130435
25.9828,8,24,1,0.147826
25.8321,8,24,1,0.147826
25.7913,8,24,1,0.147826
26.0309,8,24,1,0.147826
26.9477,8,24,1,0.147826
27.987,8,26,1,0.165217
28.028,8,26,1,0.165217
28.2566,8,26,1,0.165217
28.2242,8,26,1,0.165217
28.2116,8,26,1,0.165217
30.7329,8,28,1,0.182609
30.253,8,28,1,0.182609
30.3057,8,28,1,0.182609
30.9166,8,28,1,0.182609
31.7375,8,28,1,0.182609
10.57,10,8,1,0.01087
9.74502,10,8,1,0.01087
9.99076,10,8,1,0.01087
9.97903,10,8,1,0.01087
9.8234,10,8,1,0.01087
11.8033,10,10,1,0.032609
11.929,10,10,1,0.032609
11.9566,10,10,1,0.032609
11.959,10,10,1,0.032609
12.0035,10,10,1,0.032609
14.1581,10,12,1,0.054348
14.0534,10,12,1,0.054348
15.0193,10,12,1,0.054348
14.2476,10,12,1,0.054348
14.2744,10,12,1,0.054348
16.7308,10,14,1,0.076087
16.7657,10,14,1,0.076087
16.8172,10,14,1,0.076087
17.1595,10,14,1,0.076087
16.6283,10,14,1,0.076087
19.2991,10,16,1,0.097826
19.4584,10,16,1,0.097826
18.7399,10,16,1,0.097826
18.9315,10,16,1,0.097826
18.8874,10,16,1,0.097826
21.044,10,18,1,0.119565
21.5295,10,18,1,0.119565
21.834,10,18,1,0.119565
21.3278,10,18,1,0.119565
21.2175,10,18,1,0.119565
23.848,10,20,1,0.141304
24.0935,10,20,1,0.141304
23.8903,10,20,1,0.141304
24.9434,10,20,1,0.141304
25.1776,10,20,1,0.141304
27.0595,10,22,1,0.163043
26.742,10,22,1,0.163043
25.8843,10,22,1,0.163043
26.1531,10,22,1,0.163043
26.274,10,22,1,0.163043
27.9844,10,24,1,0.184783
28.8644,10,24,1,0.184783
27.9262,10,24,1,0.184783
28.3318,10,24,1,0.184783
27.945,10,24,1,0.184783
31.9232,10,26,1,0.206522
30.0518,10,26,1,0.206522
29.8015,10,26,1,0.206522
30.0254,10,26,1,0.206522
29.756,10,26,1,0.206522
31.8499,10,28,1,0.228261
32.376,10,28,1,0.228261
32.4897,10,28,1,0.228261
33.6706,10,28,1,0.228261
32.1818,10,28,1,0.228261
13.6686,12,8,1,0.013043
12.8065,12,8,1,0.013043
12.6603,12,8,1,0.013043
12.5341,12,8,1,0.013043
12.4809,12,8,1,0.013043
15.8375,12,10,1,0.03913
15.7222,12,10,1,0.03913
15.695,12,10,1,0.03913
16.567,12,10,1,0.03913
16.1372,12,10,1,0.03913
20.0232,12,12,1,0.065217
19.2331,12,12,1,0.065217
19.7682,12,12,1,0.065217
19.0328,12,12,1,0.065217
18.6662,12,12,1,0.065217
22.4949,12,14,1,0.091304
21.7545,12,14,1,0.091304
22.1013,12,14,1,0.091304
22.2124,12,14,1,0.091304
22.3046,12,14,1,0.091304
24.8146,12,16,1,0.117391
24.833,12,16,1,0.117391
24.6476,12,16,1,0.117391
24.8576,12,16,1,0.117391
24.8005,12,16,1,0.117391
29.9543,12,18,1,0.143478
30.078,12,18,1,0.143478
29.8916,12,18,1,0.143478
28.8733,12,18,1,0.143478
29.7326,12,18,1,0.143478
33.0964,12,20,1,0.169565
31.6712,12,20,1,0.169565
31.1827,12,20,1,0.169565
30.3989,12,20,1,0.169565
31.5348,12,20,1,0.169565
34.7676,12,22,1,0.195652
33.7812,12,22,1,0.195652
33.9796,12,22,1,0.195652
34.0645,12,22,1,0.195652
35.0579,12,22,1,0.195652
37.089,12,24,1,0.221739
36.8463,12,24,1,0.221739
36.879,12,24,1,0.221739
37.0801,12,24,1,0.221739
36.994,12,24,1,0.221739
39.9125,12,26,1,0.247826
40.6184,12,26,1,0.247826
40.1361,12,26,1,0.247826
40.5235,12,26,1,0.247826
40.1264,12,26,1,0.247826
43.0815,12,28,1,0.273913
43.6629,12,28,1,0.273913
43.0891,12,28,1,0.273913
43.9613,12,28,1,0.273913
44.2194,12,28,1,0.273913
48.4331,14,28,1,0.319565
53.8582,14,28,1,0.319565
46.8815,14,28,1,0.319565
51.0169,14,28,1,0.319565
48.5736,14,28,1,0.319565
51.4162,16,28,1,0.365217
50.0641,16,28,1,0.365217
51.3489,16,28,1,0.365217
49.9299,16,28,1,0.365217
48.894,16,28,1,0.365217
48.2908,18,26,1,0.371739
48.3878,18,26,1,0.371739
48.8587,18,26,1,0.371739
48.7625,18,26,1,0.371739
48.6663,18,26,1,0.371739
51.07,18,28,1,0.41087
52.1393,18,28,1,0.41087
51.0949,18,28,1,0.41087
57.4108,18,28,1,0.41087
50.6012,18,28,1,0.41087
55.3481,20,26,1,0.413043
54.6717,20,26,1,0.413043
60.1067,20,26,1,0.413043
53.8459,20,26,1,0.413043
55.4649,20,26,1,0.413043
58.1146,20,28,1,0.456522
56.9395,20,28,1,0.456522
57.3629,20,28,1,0.456522
57.1524,20,28,1,0.456522
56.8013,20,28,1,0.456522
46.1837,22,18,1,0.263043
44.9435,22,18,1,0.263043
43.992,22,18,1,0.263043
44.8919,22,18,1,0.263043
44.4557,22,18,1,0.263043
64.1998,22,26,1,0.454348
64.4453,22,26,1,0.454348
62.7519,22,26,1,0.454348
63.799,22,26,1,0.454348
62.3086,22,26,1,0.454348
67.4278,22,28,1,0.502174
68.6895,22,28,1,0.502174
69.6158,22,28,1,0.502174
68.1075,22,28,1,0.502174
66.3643,22,28,1,0.502174
49.0871,24,18,1,0.286957
49.1981,24,18,1,0.286957
49.2338,24,18,1,0.286957
49.5295,24,18,1,0.286957
48.7584,24,18,1,0.286957
70.2711,24,26,1,0.495652
71.7361,24,26,1,0.495652
71.4086,24,26,1,0.495652
70.3228,24,26,1,0.495652
71.6853,24,26,1,0.495652
74.8517,24,28,1,0.547826
74.9205,24,28,1,0.547826
73.4898,24,28,1,0.547826
73.9458,24,28,1,0.547826
74.4956,24,28,1,0.547826
54.3554,26,18,1,0.31087
54.178,26,18,1,0.31087
56.8944,26,18,1,0.31087
54.9492,26,18,1,0.31087
54.354,26,18,1,0.31087
77.1822,26,26,1,0.536957
77.4824,26,26,1,0.536957
76.2451,26,26,1,0.536957
78.709,26,26,1,0.536957
76.1901,26,26,1,0.536957
80.7862,26,28,1,0.593478
82.1381,26,28,1,0.593478
83.1368,26,28,1,0.593478
81.049,26,28,1,0.593478
81.8046,26,28,1,0.593478
57.1552,28,18,1,0.334783
56.6972,28,18,1,0.334783
57.6906,28,18,1,0.334783
57.9316,28,18,1,0.334783
58.5846,28,18,1,0.334783
80.2845,28,26,1,0.578261
80.9079,28,26,1,0.578261
80.531,28,26,1,0.578261
82.5986,28,26,1,0.578261
84.684,28,26,1,0.578261
98.8062,28,28,1,0.63913
91.8519,28,28,1,0.63913
87.8015,28,28,1,0.63913
88.7084,28,28,1,0.63913
95.8463,28,28,1,0.63913
